id,name,position,salary,age,department,education_level,years_at_company,work_life_balance,job_satisfaction,performance_rating,left_company
8896,Employee_8896,Manager,76366,44,Finance,Bachelors,39,2,5,4,1
8897,Employee_8897,Manager,92955,34,Marketing,High School,29,5,3,5,0
8898,Employee_8898,Analyst,139830,48,Finance,Masters,1,5,3,5,0
8899,Employee_8899,Engineer,146213,36,Marketing,High School,15,2,1,3,0
8900,Employee_8900,Manager,140273,52,Finance,PhD,12,3,5,2,0
8901,Employee_8901,HR,81911,32,HR,PhD,0,1,1,4,1
8902,Employee_8902,Engineer,123422,36,IT,High School,27,5,3,4,0
8903,Employee_8903,HR,93619,39,Marketing,High School,0,1,2,4,0
8904,Employee_8904,HR,84296,25,Finance,PhD,39,2,4,5,0
8905,Employee_8905,Engineer,62791,32,IT,Bachelors,33,3,4,3,0
8906,Employee_8906,Engineer,48301,49,Finance,Bachelors,12,1,1,4,1
8907,Employee_8907,HR,140658,25,Finance,PhD,1,4,3,1,0
8908,Employee_8908,Analyst,143623,62,Finance,PhD,3,2,4,1,0
8909,Employee_8909,Sales,138529,37,HR,Bachelors,24,3,5,2,1
8910,Employee_8910,Sales,75779,28,Finance,High School,33,2,2,3,0
8911,Employee_8911,Analyst,76894,60,IT,High School,12,2,3,4,1
8912,Employee_8912,Engineer,138917,60,Finance,Masters,35,1,1,3,0
8913,Employee_8913,HR,119618,50,R&D,Bachelors,31,1,3,1,0
8914,Employee_8914,Sales,89250,30,Marketing,PhD,20,4,2,4,0
8915,Employee_8915,HR,110994,40,HR,Masters,25,5,3,5,0
8916,Employee_8916,Analyst,81770,36,R&D,High School,14,4,1,1,0
8917,Employee_8917,HR,62300,61,R&D,Bachelors,28,3,5,2,0
8918,Employee_8918,Analyst,108235,36,IT,Masters,25,3,3,4,1
8919,Employee_8919,Engineer,69485,62,IT,High School,20,2,1,2,0
8920,Employee_8920,Analyst,80285,23,HR,PhD,11,1,5,3,1
8921,Employee_8921,Analyst,106555,43,HR,High School,11,2,4,2,0
8922,Employee_8922,Sales,72471,42,Marketing,High School,4,5,3,2,0
8923,Employee_8923,HR,88671,48,Finance,Bachelors,25,2,5,5,1
8924,Employee_8924,Sales,60270,56,HR,PhD,31,3,4,2,0
8925,Employee_8925,Manager,128151,24,HR,Bachelors,1,3,3,5,0
8926,Employee_8926,Analyst,53698,58,Finance,PhD,7,4,3,2,0
8927,Employee_8927,Manager,143882,44,Marketing,Masters,26,2,2,5,0
8928,Employee_8928,Sales,112265,39,IT,High School,36,1,3,1,0
8929,Employee_8929,HR,79729,31,Marketing,Bachelors,7,5,3,5,0
8930,Employee_8930,Sales,51171,60,Finance,PhD,23,5,5,1,0
8931,Employee_8931,HR,119483,60,IT,Bachelors,12,1,1,1,1
8932,Employee_8932,HR,100684,59,IT,High School,28,5,2,4,0
8933,Employee_8933,Engineer,95165,38,IT,High School,12,1,3,1,0
8934,Employee_8934,Analyst,89948,32,Marketing,Masters,22,1,5,4,0
8935,Employee_8935,Sales,74725,34,Finance,PhD,14,4,5,5,0
8936,Employee_8936,HR,59450,38,Marketing,PhD,23,2,1,3,0
8937,Employee_8937,Sales,53300,64,Marketing,Masters,22,3,4,4,0
8938,Employee_8938,Sales,124600,62,R&D,Masters,9,3,3,3,0
8939,Employee_8939,HR,44441,32,HR,PhD,37,2,4,5,0
8940,Employee_8940,Manager,59332,60,Marketing,PhD,4,5,1,4,0
8941,Employee_8941,Analyst,60115,47,R&D,Bachelors,4,1,5,5,0
8942,Employee_8942,Analyst,139405,26,Finance,PhD,30,3,4,3,1
8943,Employee_8943,Engineer,127404,44,R&D,Bachelors,39,4,1,5,0
8944,Employee_8944,Engineer,81997,53,Marketing,Bachelors,0,5,4,3,0
8945,Employee_8945,Engineer,126151,36,Finance,Bachelors,1,4,5,1,1
8946,Employee_8946,Analyst,53615,32,R&D,Bachelors,28,3,3,3,1
8947,Employee_8947,Manager,54732,51,Marketing,High School,6,2,2,3,0
8948,Employee_8948,Analyst,65367,57,Finance,Masters,28,2,5,1,0
8949,Employee_8949,Analyst,82738,33,Finance,Masters,8,4,4,4,1
8950,Employee_8950,Analyst,40981,28,HR,PhD,35,5,3,2,0
8951,Employee_8951,Analyst,102881,58,Marketing,Masters,6,3,2,4,0
8952,Employee_8952,Manager,98609,23,HR,Masters,27,1,1,2,1
8953,Employee_8953,Engineer,127090,40,Finance,High School,9,2,3,1,0
8954,Employee_8954,Sales,130855,24,Finance,Bachelors,15,4,5,4,0
8955,Employee_8955,Engineer,121666,64,R&D,Bachelors,9,3,4,5,0
8956,Employee_8956,Engineer,124351,22,HR,Bachelors,38,5,2,5,1
8957,Employee_8957,Sales,48566,56,IT,Masters,25,1,3,4,0
8958,Employee_8958,Analyst,131865,43,Marketing,Masters,33,1,2,5,0
8959,Employee_8959,Manager,111885,39,HR,PhD,33,2,2,1,0
8960,Employee_8960,Manager,50728,60,Finance,High School,39,1,3,5,0
8961,Employee_8961,Engineer,145852,28,R&D,High School,13,3,4,5,0
8962,Employee_8962,Sales,123911,36,Marketing,PhD,17,2,1,2,0
8963,Employee_8963,HR,127350,63,Marketing,PhD,0,2,3,2,0
8964,Employee_8964,Analyst,76214,38,R&D,PhD,16,2,1,3,0
8965,Employee_8965,Engineer,97935,56,Finance,Bachelors,21,3,2,1,0
8966,Employee_8966,Manager,127081,44,IT,Bachelors,36,4,2,5,0
8967,Employee_8967,Sales,85588,21,R&D,Bachelors,15,1,4,1,1
8968,Employee_8968,Sales,58953,21,IT,Bachelors,6,1,3,1,0
8969,Employee_8969,Engineer,108408,56,HR,PhD,14,4,3,2,0
8970,Employee_8970,HR,114904,31,Marketing,PhD,20,2,5,5,0
8971,Employee_8971,Manager,74103,38,Finance,PhD,1,5,4,3,1
8972,Employee_8972,Engineer,110949,36,IT,Bachelors,24,3,3,4,0
8973,Employee_8973,HR,134805,37,Finance,Bachelors,8,2,2,3,1
8974,Employee_8974,Sales,89264,44,HR,Masters,19,2,4,2,0
8975,Employee_8975,Analyst,60156,54,IT,PhD,9,2,5,3,1
8976,Employee_8976,Manager,53423,24,Finance,High School,20,1,5,2,0
8977,Employee_8977,Manager,78062,55,Finance,High School,3,1,2,2,1
8978,Employee_8978,HR,82805,35,HR,Masters,29,5,3,1,1
8979,Employee_8979,Engineer,41987,22,R&D,Bachelors,33,3,2,5,0
8980,Employee_8980,Sales,102979,51,HR,PhD,29,2,5,4,0
8981,Employee_8981,HR,77597,29,IT,Bachelors,13,1,4,2,0
8982,Employee_8982,Analyst,123905,30,IT,Bachelors,21,4,3,2,0
8983,Employee_8983,Analyst,67868,45,Marketing,High School,0,1,2,1,0
8984,Employee_8984,Analyst,116970,25,Finance,High School,7,2,3,4,0
8985,Employee_8985,HR,103805,34,IT,PhD,10,2,4,2,0
8986,Employee_8986,Sales,120084,62,R&D,PhD,0,1,5,5,1
8987,Employee_8987,Manager,56636,58,R&D,Bachelors,4,4,2,5,0
8988,Employee_8988,Engineer,97467,60,HR,Bachelors,9,4,5,1,0
8989,Employee_8989,Manager,137919,22,IT,Masters,38,2,2,2,0
8990,Employee_8990,Sales,147732,38,IT,Bachelors,12,1,3,4,1
8991,Employee_8991,Manager,57007,49,Marketing,Masters,20,3,1,1,1
8992,Employee_8992,HR,141460,40,Marketing,Bachelors,35,3,2,1,0
8993,Employee_8993,Analyst,135747,28,Marketing,Bachelors,32,2,2,3,0
8994,Employee_8994,Sales,116864,57,IT,Bachelors,27,4,5,1,1
8995,Employee_8995,Sales,43389,46,HR,PhD,8,3,1,3,0
8996,Employee_8996,Manager,49458,57,HR,PhD,10,1,1,3,0
8997,Employee_8997,HR,108481,24,HR,PhD,39,5,1,2,0
8998,Employee_8998,Manager,114888,53,HR,Masters,28,5,1,5,1
8999,Employee_8999,Manager,116022,42,R&D,Masters,6,4,4,4,0
9000,Employee_9000,Sales,81400,26,IT,PhD,26,5,3,1,0
9001,Employee_9001,Manager,107628,53,Finance,Masters,21,1,2,2,0
9002,Employee_9002,Analyst,91857,48,IT,PhD,30,2,3,4,1
9003,Employee_9003,Manager,104367,44,HR,High School,29,2,3,1,1
9004,Employee_9004,Analyst,76527,24,R&D,PhD,27,1,3,5,0
9005,Employee_9005,Sales,110648,22,R&D,High School,19,2,3,5,0
9006,Employee_9006,HR,56937,33,IT,Bachelors,14,1,4,3,0
9007,Employee_9007,Analyst,77672,31,Finance,Masters,14,1,5,3,0
9008,Employee_9008,HR,41112,55,HR,Masters,11,5,4,4,0
9009,Employee_9009,HR,75545,59,R&D,PhD,16,5,2,1,1
9010,Employee_9010,Analyst,137276,30,HR,Bachelors,22,4,1,3,0
9011,Employee_9011,Sales,129017,63,HR,Bachelors,5,5,5,2,0
9012,Employee_9012,Engineer,88355,30,HR,Bachelors,15,2,2,3,0
9013,Employee_9013,HR,115561,28,Marketing,Bachelors,26,5,1,4,1
9014,Employee_9014,HR,74082,25,HR,Masters,22,1,4,2,0
9015,Employee_9015,Sales,100482,43,HR,PhD,0,5,3,5,0
9016,Employee_9016,Sales,119098,54,Finance,PhD,6,2,2,2,0
9017,Employee_9017,Manager,51304,52,Finance,High School,38,4,3,4,0
9018,Employee_9018,Sales,96625,36,Marketing,Masters,39,3,3,5,0
9019,Employee_9019,HR,112551,24,Marketing,High School,39,1,3,1,0
9020,Employee_9020,Analyst,84885,48,HR,Bachelors,38,2,5,4,0
9021,Employee_9021,Engineer,111246,64,R&D,PhD,17,2,1,3,0
9022,Employee_9022,Manager,52588,34,R&D,High School,35,3,3,4,0
9023,Employee_9023,Analyst,60967,32,IT,Masters,21,4,2,4,0
9024,Employee_9024,Engineer,127440,41,R&D,PhD,1,1,5,4,1
9025,Employee_9025,Engineer,64256,36,R&D,Masters,25,4,1,5,1
9026,Employee_9026,Engineer,98348,64,Finance,PhD,31,3,2,4,0
9027,Employee_9027,Analyst,65052,22,IT,Masters,22,1,5,1,0
9028,Employee_9028,Manager,120972,43,IT,Masters,39,5,5,4,0
9029,Employee_9029,Manager,127351,49,Finance,PhD,17,4,1,3,0
9030,Employee_9030,Engineer,98479,63,R&D,Masters,18,5,3,2,0
9031,Employee_9031,Analyst,120732,29,R&D,Masters,23,1,2,5,0
9032,Employee_9032,Engineer,100200,27,IT,Bachelors,3,3,4,3,0
9033,Employee_9033,Sales,123625,49,R&D,PhD,1,5,3,1,0
9034,Employee_9034,Manager,123140,64,IT,High School,29,5,4,4,0
9035,Employee_9035,HR,42506,37,R&D,PhD,37,2,2,5,0
9036,Employee_9036,Engineer,138120,29,HR,PhD,30,1,4,5,0
9037,Employee_9037,Sales,60709,26,Finance,Bachelors,39,3,4,5,0
9038,Employee_9038,Manager,98535,64,Marketing,High School,15,2,1,3,0
9039,Employee_9039,Analyst,84840,40,HR,High School,32,4,1,2,0
9040,Employee_9040,Manager,100587,30,R&D,High School,2,3,1,2,0
9041,Employee_9041,Analyst,99321,29,Marketing,Masters,17,2,4,1,0
9042,Employee_9042,Analyst,143783,32,HR,Masters,9,4,4,3,1
9043,Employee_9043,Engineer,83202,53,Finance,Masters,1,3,5,3,0
9044,Employee_9044,Engineer,96588,52,Marketing,High School,29,2,5,3,0
9045,Employee_9045,Manager,43090,54,Marketing,PhD,29,3,1,4,0
9046,Employee_9046,Sales,144801,39,Finance,PhD,24,5,5,3,0
9047,Employee_9047,Manager,99231,53,HR,High School,23,2,3,3,1
9048,Employee_9048,HR,61552,36,Marketing,High School,34,5,5,5,0
9049,Employee_9049,Analyst,134671,43,Finance,Bachelors,9,2,5,5,1
9050,Employee_9050,Analyst,120227,46,HR,Masters,29,5,3,5,0
9051,Employee_9051,Engineer,145297,64,R&D,Masters,25,1,3,3,0
9052,Employee_9052,Sales,73741,61,IT,Masters,34,5,2,3,0
9053,Employee_9053,Engineer,61661,57,R&D,Bachelors,23,1,4,5,0
9054,Employee_9054,HR,81025,29,R&D,Bachelors,19,3,4,1,0
9055,Employee_9055,Manager,46092,50,IT,Bachelors,38,4,1,1,0
9056,Employee_9056,Manager,75674,33,R&D,High School,39,4,2,2,0
9057,Employee_9057,Sales,40570,62,R&D,Bachelors,34,4,2,4,0
9058,Employee_9058,Engineer,52084,36,Finance,PhD,38,1,2,4,0
9059,Employee_9059,Engineer,105843,22,Finance,High School,9,4,2,2,0
9060,Employee_9060,HR,100752,51,HR,High School,26,4,5,5,1
9061,Employee_9061,Manager,109278,63,Marketing,Masters,14,5,2,5,0
9062,Employee_9062,Engineer,147278,39,HR,Masters,14,4,1,3,1
9063,Employee_9063,Sales,134328,31,Finance,Bachelors,36,1,4,4,1
9064,Employee_9064,Manager,40765,34,Finance,PhD,34,5,2,3,0
9065,Employee_9065,HR,147268,45,IT,High School,2,1,4,3,1
9066,Employee_9066,Sales,64198,27,IT,High School,28,2,3,4,0
9067,Employee_9067,Analyst,101201,35,Finance,High School,3,4,1,5,0
9068,Employee_9068,HR,113271,50,R&D,Masters,15,1,3,1,0
9069,Employee_9069,Sales,121738,51,HR,Masters,4,1,2,5,0
9070,Employee_9070,Engineer,87199,44,Finance,PhD,20,5,5,5,0
9071,Employee_9071,Analyst,51377,45,Finance,Masters,39,2,5,3,0
9072,Employee_9072,HR,119833,28,IT,PhD,20,2,1,3,0
9073,Employee_9073,Engineer,48036,50,HR,Masters,1,4,2,3,0
9074,Employee_9074,Analyst,80364,56,HR,PhD,13,3,2,4,0
9075,Employee_9075,Manager,129905,34,Marketing,Masters,4,3,2,4,0
9076,Employee_9076,Engineer,140353,49,Finance,Masters,6,5,2,2,0
9077,Employee_9077,Sales,77443,47,Marketing,Bachelors,10,4,1,3,0
9078,Employee_9078,HR,41663,56,IT,Bachelors,34,5,1,4,0
9079,Employee_9079,Analyst,79244,54,Marketing,Bachelors,29,4,1,2,0
9080,Employee_9080,Engineer,98391,41,R&D,PhD,0,2,5,3,0
9081,Employee_9081,Manager,117564,58,Finance,PhD,15,3,2,3,0
9082,Employee_9082,HR,125359,31,Finance,PhD,0,1,3,1,0
9083,Employee_9083,HR,55077,53,HR,PhD,21,3,4,4,0
9084,Employee_9084,Engineer,97849,35,Marketing,Bachelors,12,4,1,2,0
9085,Employee_9085,Manager,145447,32,HR,High School,26,3,1,3,0
9086,Employee_9086,Analyst,59631,44,Marketing,Masters,14,1,5,4,0
9087,Employee_9087,Engineer,92652,57,Marketing,Masters,16,2,5,2,0
9088,Employee_9088,Analyst,107446,31,IT,PhD,8,2,4,1,0
9089,Employee_9089,HR,73500,39,Marketing,Bachelors,4,4,5,2,0
9090,Employee_9090,Analyst,59897,21,HR,High School,22,3,1,3,0
9091,Employee_9091,Manager,98915,37,Marketing,Bachelors,10,4,2,5,1
9092,Employee_9092,Sales,77377,60,Marketing,Masters,23,3,2,5,0
9093,Employee_9093,Manager,116670,36,Finance,PhD,7,5,5,1,1
9094,Employee_9094,Analyst,142760,46,Finance,PhD,33,4,4,3,0
9095,Employee_9095,Engineer,66897,63,Finance,Bachelors,30,3,2,3,1
9096,Employee_9096,HR,87280,63,R&D,PhD,21,5,1,4,0
9097,Employee_9097,Sales,141639,35,Finance,High School,13,4,2,5,0
9098,Employee_9098,Engineer,97320,28,R&D,Masters,4,2,4,4,0
9099,Employee_9099,Engineer,112592,50,R&D,High School,16,5,5,3,0
9100,Employee_9100,Manager,134486,34,HR,Bachelors,17,4,3,1,0
9101,Employee_9101,Analyst,108289,53,Finance,Masters,18,1,2,5,0
9102,Employee_9102,Manager,71941,62,Marketing,High School,6,2,1,4,0
9103,Employee_9103,Analyst,139676,27,IT,High School,25,5,4,1,0
9104,Employee_9104,Manager,54234,38,Marketing,High School,24,3,2,3,0
9105,Employee_9105,Engineer,115172,32,Finance,Masters,17,1,3,2,0
9106,Employee_9106,HR,43376,22,Marketing,Masters,14,3,5,2,0
9107,Employee_9107,Analyst,70783,49,Finance,PhD,28,1,2,5,1
9108,Employee_9108,Sales,81249,41,Finance,Bachelors,0,4,4,1,0
9109,Employee_9109,Sales,83025,27,Marketing,PhD,3,4,2,4,0
9110,Employee_9110,Engineer,56447,47,R&D,Bachelors,8,3,5,1,0
9111,Employee_9111,Manager,125865,32,HR,Masters,35,3,4,5,0
9112,Employee_9112,Manager,56713,40,HR,High School,31,3,3,3,0
9113,Employee_9113,Engineer,44858,34,HR,PhD,23,5,1,1,0
9114,Employee_9114,Sales,91115,30,HR,Masters,36,2,5,5,0
9115,Employee_9115,Sales,125008,61,IT,Masters,17,3,2,5,0
9116,Employee_9116,Manager,99834,43,Finance,Masters,14,4,3,4,0
9117,Employee_9117,Analyst,122060,50,IT,PhD,19,4,4,3,0
9118,Employee_9118,HR,44539,51,HR,Masters,39,3,4,1,0
9119,Employee_9119,Analyst,103983,30,HR,Bachelors,1,3,4,5,0
9120,Employee_9120,Sales,58857,39,Marketing,Bachelors,24,4,2,3,0
9121,Employee_9121,Analyst,143898,39,HR,High School,12,5,5,4,0
9122,Employee_9122,HR,142207,64,Finance,PhD,26,1,3,5,0
9123,Employee_9123,Analyst,45364,43,HR,PhD,12,4,4,4,1
9124,Employee_9124,Analyst,105985,64,HR,PhD,27,1,1,3,0
9125,Employee_9125,Analyst,99169,61,IT,PhD,14,3,5,4,0
9126,Employee_9126,Analyst,126366,52,Finance,PhD,28,2,3,1,0
9127,Employee_9127,Engineer,61078,40,R&D,Masters,20,3,3,4,0
9128,Employee_9128,Sales,77574,24,Marketing,Masters,30,3,4,2,0
9129,Employee_9129,HR,40869,53,R&D,Bachelors,22,3,1,2,0
9130,Employee_9130,Sales,144383,21,IT,PhD,36,4,4,2,0
9131,Employee_9131,Engineer,102624,33,HR,PhD,2,4,5,2,0
9132,Employee_9132,Engineer,80075,23,Marketing,PhD,34,2,2,1,0
9133,Employee_9133,Engineer,133676,32,Finance,Bachelors,13,1,5,5,0
9134,Employee_9134,Engineer,43659,49,Marketing,PhD,1,1,1,2,0
9135,Employee_9135,Analyst,76370,51,IT,PhD,12,1,2,2,0
9136,Employee_9136,Sales,146888,61,HR,Masters,1,3,3,5,0
9137,Employee_9137,Manager,98185,56,IT,Bachelors,11,2,4,2,0
9138,Employee_9138,HR,119921,22,Finance,Masters,26,3,5,5,0
9139,Employee_9139,Engineer,83751,42,R&D,High School,33,2,4,2,1
9140,Employee_9140,Sales,102758,42,HR,PhD,39,5,5,5,1
9141,Employee_9141,Engineer,124873,61,HR,High School,4,4,4,5,0
9142,Employee_9142,Engineer,45131,51,IT,PhD,24,3,2,3,0
9143,Employee_9143,Engineer,41358,34,IT,High School,10,5,4,4,1
9144,Employee_9144,Engineer,131150,49,IT,Masters,12,1,1,5,0
9145,Employee_9145,Engineer,97371,55,HR,Bachelors,27,5,1,2,0
9146,Employee_9146,HR,122307,29,IT,High School,20,4,4,1,0
9147,Employee_9147,Sales,119139,52,Marketing,Masters,25,4,3,5,0
9148,Employee_9148,Engineer,56246,47,Marketing,High School,26,4,1,2,1
9149,Employee_9149,Engineer,57216,30,Marketing,High School,25,5,5,5,0
9150,Employee_9150,Engineer,81209,45,HR,Bachelors,14,1,4,3,0
9151,Employee_9151,Engineer,82987,53,IT,Masters,5,3,4,1,0
9152,Employee_9152,Analyst,148024,31,Finance,Bachelors,3,1,1,1,0
9153,Employee_9153,Analyst,60577,57,IT,PhD,3,2,3,2,0
9154,Employee_9154,Manager,82320,29,HR,Bachelors,29,2,5,4,0
9155,Employee_9155,Engineer,51301,27,Marketing,Bachelors,12,3,1,3,0
9156,Employee_9156,Manager,115051,27,HR,High School,8,4,1,4,0
9157,Employee_9157,HR,132338,54,IT,High School,13,3,2,1,0
9158,Employee_9158,Manager,40891,39,HR,High School,27,5,1,1,0
9159,Employee_9159,Sales,61972,40,Finance,Masters,39,4,5,4,0
9160,Employee_9160,Analyst,90457,62,HR,Bachelors,2,3,2,5,0
9161,Employee_9161,Analyst,94435,45,R&D,PhD,28,3,3,4,0
9162,Employee_9162,Engineer,60932,25,HR,High School,32,5,3,4,0
9163,Employee_9163,Engineer,44192,49,IT,PhD,14,5,1,5,0
9164,Employee_9164,HR,56128,47,R&D,Bachelors,38,1,5,5,0
9165,Employee_9165,HR,62836,45,Marketing,Bachelors,14,2,3,5,0
9166,Employee_9166,Sales,64837,57,IT,Bachelors,6,3,5,3,0
9167,Employee_9167,Engineer,62778,35,Finance,PhD,11,1,5,1,0
9168,Employee_9168,Engineer,83130,24,HR,PhD,38,4,2,1,0
9169,Employee_9169,HR,56708,34,HR,PhD,6,4,1,5,0
9170,Employee_9170,HR,147481,37,IT,Bachelors,5,2,5,5,0
9171,Employee_9171,HR,64232,41,HR,Bachelors,25,4,5,3,0
9172,Employee_9172,Analyst,97266,36,HR,High School,8,2,5,3,0
9173,Employee_9173,Manager,79412,46,Marketing,Masters,23,4,1,2,0
9174,Employee_9174,Manager,44782,29,HR,PhD,29,4,2,4,0
9175,Employee_9175,Engineer,101196,22,HR,Masters,15,3,5,1,0
9176,Employee_9176,Analyst,66315,63,Marketing,PhD,26,5,4,1,0
9177,Employee_9177,HR,50052,35,HR,PhD,32,3,2,3,0
9178,Employee_9178,Engineer,59521,55,Marketing,Masters,22,1,1,4,0
9179,Employee_9179,Analyst,109434,44,Finance,Masters,18,5,3,3,1
9180,Employee_9180,Sales,122755,58,HR,PhD,35,3,5,2,0
9181,Employee_9181,Analyst,109690,34,IT,Bachelors,18,5,4,2,0
9182,Employee_9182,Engineer,75546,57,R&D,High School,21,5,3,2,0
9183,Employee_9183,Manager,119345,57,Finance,PhD,32,5,3,3,0
9184,Employee_9184,HR,65972,26,HR,High School,9,4,5,4,0
9185,Employee_9185,Sales,144713,38,IT,Bachelors,31,5,5,5,0
9186,Employee_9186,Analyst,118059,42,R&D,Bachelors,14,4,3,1,0
9187,Employee_9187,Engineer,104385,38,Marketing,High School,38,5,4,5,0
9188,Employee_9188,Engineer,142617,22,HR,PhD,7,4,2,4,0
9189,Employee_9189,HR,62030,52,Marketing,High School,24,5,5,3,0
9190,Employee_9190,Engineer,80376,37,Finance,PhD,17,1,5,3,0
9191,Employee_9191,Engineer,125641,21,R&D,Masters,14,3,1,3,1
9192,Employee_9192,HR,129831,29,R&D,PhD,25,5,5,2,0
9193,Employee_9193,Sales,117400,33,Marketing,Masters,20,1,1,2,0
9194,Employee_9194,Manager,149518,56,Marketing,Masters,21,3,3,2,0
9195,Employee_9195,Manager,118412,57,Finance,High School,33,2,4,5,0
9196,Employee_9196,Analyst,58055,50,IT,Masters,36,5,1,1,0
9197,Employee_9197,Sales,139220,51,HR,High School,36,2,1,3,0
9198,Employee_9198,Analyst,127508,43,IT,High School,13,3,2,3,0
9199,Employee_9199,Manager,65493,48,R&D,Bachelors,3,3,3,5,0
9200,Employee_9200,HR,114861,30,HR,High School,23,5,1,1,0
9201,Employee_9201,Engineer,76775,45,Finance,Bachelors,1,1,1,1,1
9202,Employee_9202,Manager,91057,56,IT,Bachelors,0,5,3,5,1
9203,Employee_9203,Sales,125909,46,IT,High School,1,1,5,3,0
9204,Employee_9204,Manager,76253,46,HR,PhD,12,5,4,4,0
9205,Employee_9205,Sales,126717,33,Finance,PhD,26,1,3,4,0
9206,Employee_9206,Sales,91884,37,Finance,High School,16,4,2,1,0
9207,Employee_9207,Sales,116497,60,IT,Masters,16,1,2,1,0
9208,Employee_9208,Analyst,57705,24,IT,High School,4,1,4,3,1
9209,Employee_9209,HR,84676,43,Marketing,Masters,23,3,2,1,0
9210,Employee_9210,Manager,141658,55,HR,PhD,7,2,3,5,0
9211,Employee_9211,HR,131640,31,Finance,Masters,8,5,5,4,1
9212,Employee_9212,Engineer,119045,32,R&D,High School,17,3,2,4,1
9213,Employee_9213,Manager,47101,29,HR,Masters,15,2,3,1,0
9214,Employee_9214,HR,102495,35,Marketing,Bachelors,31,3,2,5,0
9215,Employee_9215,HR,44743,57,HR,Bachelors,39,3,1,1,0
9216,Employee_9216,Engineer,48951,25,IT,High School,38,5,1,1,0
9217,Employee_9217,Sales,47014,39,HR,High School,31,4,5,5,0
9218,Employee_9218,Manager,76180,31,HR,High School,1,3,1,5,0
9219,Employee_9219,Manager,96977,29,HR,PhD,37,5,1,2,0
9220,Employee_9220,Engineer,99534,55,R&D,PhD,3,1,2,4,0
9221,Employee_9221,Sales,103209,47,Marketing,PhD,4,2,2,1,0
9222,Employee_9222,Manager,81908,33,HR,Bachelors,36,5,4,3,0
9223,Employee_9223,Manager,148575,32,HR,Masters,36,4,5,1,0
9224,Employee_9224,Manager,90918,29,R&D,Bachelors,25,5,1,1,0
9225,Employee_9225,Sales,48219,62,Finance,Masters,8,5,4,3,0
9226,Employee_9226,Engineer,47163,48,HR,Masters,14,1,2,4,1
9227,Employee_9227,Manager,42470,33,HR,High School,23,2,4,2,0
9228,Employee_9228,HR,149034,40,Finance,High School,23,2,1,5,0
9229,Employee_9229,Sales,56543,33,HR,PhD,34,4,4,2,0
9230,Employee_9230,Analyst,59276,47,HR,High School,24,2,3,1,0
9231,Employee_9231,Engineer,76881,46,HR,Bachelors,25,1,5,1,0
9232,Employee_9232,HR,118950,49,Marketing,Bachelors,22,4,1,3,0
9233,Employee_9233,Manager,47749,49,IT,Bachelors,5,1,3,3,0
9234,Employee_9234,Analyst,64182,42,Marketing,High School,26,1,4,1,0
9235,Employee_9235,Engineer,117450,29,Finance,High School,18,5,1,2,0
9236,Employee_9236,Sales,120543,44,Marketing,Masters,30,5,4,2,0
9237,Employee_9237,Analyst,136487,62,Marketing,Masters,37,5,5,4,0
9238,Employee_9238,Analyst,138144,39,R&D,High School,31,3,5,1,0
9239,Employee_9239,HR,61383,58,Finance,Bachelors,1,1,2,5,1
9240,Employee_9240,Engineer,118578,51,Finance,High School,17,2,3,5,0
9241,Employee_9241,HR,65412,59,Finance,PhD,27,4,5,2,0
9242,Employee_9242,HR,53181,35,Marketing,PhD,6,3,3,3,1
9243,Employee_9243,Manager,84898,52,Finance,Bachelors,22,5,4,3,1
9244,Employee_9244,Sales,99630,49,R&D,PhD,35,3,3,2,0
9245,Employee_9245,Analyst,43405,54,HR,High School,23,3,1,4,0
9246,Employee_9246,Engineer,136404,29,Marketing,High School,27,1,2,1,0
9247,Employee_9247,Sales,50862,55,HR,Masters,24,1,3,5,1
9248,Employee_9248,Sales,94679,26,HR,PhD,38,2,3,2,0
9249,Employee_9249,Engineer,68688,57,Marketing,PhD,3,4,5,3,0
9250,Employee_9250,Sales,88017,34,Marketing,PhD,18,4,1,1,0
9251,Employee_9251,Manager,136481,29,Finance,PhD,3,5,5,5,0
9252,Employee_9252,Sales,52939,39,R&D,Bachelors,12,2,3,4,0
9253,Employee_9253,Manager,134467,43,Marketing,Bachelors,0,4,4,2,0
9254,Employee_9254,Analyst,144152,61,HR,High School,33,3,5,1,0
9255,Employee_9255,Analyst,79585,48,Marketing,PhD,6,3,5,5,0
9256,Employee_9256,HR,144447,36,R&D,Masters,24,4,1,4,0
9257,Employee_9257,Manager,148362,46,IT,High School,22,3,5,3,0
9258,Employee_9258,Analyst,146700,58,HR,High School,29,3,5,1,0
9259,Employee_9259,Sales,62942,60,IT,Bachelors,6,5,2,2,0
9260,Employee_9260,Engineer,45272,45,IT,High School,16,3,3,5,0
9261,Employee_9261,Engineer,84134,55,R&D,Masters,32,4,1,3,0
9262,Employee_9262,Manager,64265,25,Marketing,PhD,1,1,5,3,1
9263,Employee_9263,HR,88192,27,IT,High School,37,3,3,5,0
9264,Employee_9264,Sales,68668,43,Finance,Masters,12,4,1,5,0
9265,Employee_9265,Manager,121560,45,Marketing,Bachelors,31,3,5,5,0
9266,Employee_9266,Engineer,137435,21,HR,Bachelors,21,2,4,1,0
9267,Employee_9267,Manager,109283,42,Marketing,PhD,8,5,2,2,0
9268,Employee_9268,Sales,49297,24,R&D,High School,16,1,1,3,0
9269,Employee_9269,Analyst,104005,48,R&D,Masters,17,3,4,4,0
